"type_code","type_name","type_definition","item_sequence","item_name","enterprise_name","main_ingredient","main_ingredient_eng","appearance","storage_method","valid_term"
"02370","정장제","정장제는 장내 미생물 균형 회복, 장운동 정상화, 변비·설사 등의 소화기 증상을 개선하는 약물로, 유산균제제, 지사제, 섬유소 기반 약물 등이 포함됩니다.","197600412","로프민캡슐(로페라미드염산염)","영일제약(주)","[M222992]로페라미드염산염","Loperamide Hydrochloride","흰색가루가 함유된 흰색의 경질캡슐제","기밀용기, 실온(1~30℃)보관","제조일로부터 36 개월"
"02370","정장제","정장제는 장내 미생물 균형 회복, 장운동 정상화, 변비·설사 등의 소화기 증상을 개선하는 약물로, 유산균제제, 지사제, 섬유소 기반 약물 등이 포함됩니다.","197600614","갈타제산(베타-갈락토시다제(아스퍼길루스))","현대약품(주)","[M262955]베타-갈락토시다제(아스퍼길루스)","Beta-Galactosidase (Aspergillus)","백색-담황색의 가루로 특이한 냄새가 있으며 약간 단맛이 있다.","기밀용기, 건냉소","제조일로부터 24 개월"
"02370","정장제","정장제는 장내 미생물 균형 회복, 장운동 정상화, 변비·설사 등의 소화기 증상을 개선하는 약물로, 유산균제제, 지사제, 섬유소 기반 약물 등이 포함됩니다.","197700312","안티비오과립75밀리그람(락토바실루스아시도필루스)(수출용)","한화제약(주)","[M090094]락토바실루스아시도필루스균","Lactobacillus Acidophilus","흰색 내지 연한 노란색의 과립제","기밀용기, 실온(1~30℃)보관","제조일로부터 24 개월"
"02370","정장제","정장제는 장내 미생물 균형 회복, 장운동 정상화, 변비·설사 등의 소화기 증상을 개선하는 약물로, 유산균제제, 지사제, 섬유소 기반 약물 등이 포함됩니다.","197800212","로파인캡슐(로페라미드염산염)","태극제약(주)","[M222992]로페라미드염산염","Loperamide Hydrochloride","흰색가루가 함유된 흰색의 경질캡슐제","기밀용기, 실온(1~30℃)보관","제조일로부터 36 개월"
"02370","정장제","정장제는 장내 미생물 균형 회복, 장운동 정상화, 변비·설사 등의 소화기 증상을 개선하는 약물로, 유산균제제, 지사제, 섬유소 기반 약물 등이 포함됩니다.","198100281","벤투룩스분말(엔테로코쿠스페슘스트레인세르넬레68균)","(주)동구바이오제약","[M256693]엔테로코쿠스페슘스트레인세르넬레68균","Enterococcus Faecium (Strain: Cernelle 68)","백색-유백색의 분말","밀폐용기, 냉장고(섭씨4도씨)에서 보관","제조일로부터 24 개월"
"02370","정장제","정장제는 장내 미생물 균형 회복, 장운동 정상화, 변비·설사 등의 소화기 증상을 개선하는 약물로, 유산균제제, 지사제, 섬유소 기반 약물 등이 포함됩니다.","198400816","대화염산로페라미드캡슐(수출용)(수출명:파라닥손캡슐)","대화제약(주)","[M222992]로페라미드염산염","Loperamide Hydrochloride","백색 캅셀제","밀폐용기, 실온보관","제조일로부터 36 개월"
"02370","정장제","정장제는 장내 미생물 균형 회복, 장운동 정상화, 변비·설사 등의 소화기 증상을 개선하는 약물로, 유산균제제, 지사제, 섬유소 기반 약물 등이 포함됩니다.","198601222","메디락에스장용캡슐","한미약품(주)","[M080610]바실루스서브틸리스균|[M263434]엔테로코쿠스페슘균","Bacillus Subtilis/Enterococcus Faecium Culture","흰색~밝은 노란색의 가루가 함유된 상, 하 흰색의 장용성 경질캡슐제","기밀용기 실온(1~30℃)보관","제조일로부터 24 개월"
"02370","정장제","정장제는 장내 미생물 균형 회복, 장운동 정상화, 변비·설사 등의 소화기 증상을 개선하는 약물로, 유산균제제, 지사제, 섬유소 기반 약물 등이 포함됩니다.","198601389","지엘로페라미드염산염캡슐","지엘파마(주)","[M222992]로페라미드염산염","Loperamide Hydrochloride","흰색가루가 함유된 상단 황색, 하단 흰색의 경질캡슐제","기밀용기 실온보관 (1~30℃)","제조일로부터 36 개월"
"02370","정장제","정장제는 장내 미생물 균형 회복, 장운동 정상화, 변비·설사 등의 소화기 증상을 개선하는 약물로, 유산균제제, 지사제, 섬유소 기반 약물 등이 포함됩니다.","198700493","로파미드캡슐(로페라미드염산염)(수출명:필로파미드캡슐,키루페미드캡슐)","대우제약(주)","[M222992]로페라미드염산염","Loperamide Hydrochloride","백색의 내용물이 든 상.하 백색의 캅셀제이다.  ","기밀용기, 상온(15∼25℃)보관","제조일로부터 36 개월"
"02370","정장제","정장제는 장내 미생물 균형 회복, 장운동 정상화, 변비·설사 등의 소화기 증상을 개선하는 약물로, 유산균제제, 지사제, 섬유소 기반 약물 등이 포함됩니다.","198700789","벤투룩스30mg캡슐(엔테로코쿠스페슘스트레인세르넬레68균)","(주)동구바이오제약","[M256693]엔테로코쿠스페슘스트레인세르넬레68균|[M256693]엔테로코쿠스페슘스트레인세르넬레68균","Enterococcus Faecium (Strain: Cernelle 68)","(내수용) 흰색∼유백색의 분말이 든 미색의 경질캡슐제 (수출용) 흰색∼유백색의 분말이 든 황색의 경질캡슐제 ","기밀용기, 건냉암소보관","제조일로부터 18 개월,제조일로부터 36 개월"
"02370","정장제","정장제는 장내 미생물 균형 회복, 장운동 정상화, 변비·설사 등의 소화기 증상을 개선하는 약물로, 유산균제제, 지사제, 섬유소 기반 약물 등이 포함됩니다.","198701383","메디락디에스장용캡슐","한미약품(주)","[M080610]바실루스서브틸리스균|[M263434]엔테로코쿠스페슘균","Bacillus Subtilis/Enterococcus Faecium Culture","흰색~밝은 노란색의 가루가 함유된 상, 하 흰색의 장용성 경질캡슐제","기밀용기 실온(1~30℃)보관","제조일로부터 24 개월"
"02370","정장제","정장제는 장내 미생물 균형 회복, 장운동 정상화, 변비·설사 등의 소화기 증상을 개선하는 약물로, 유산균제제, 지사제, 섬유소 기반 약물 등이 포함됩니다.","198701384","메디락에스산","한미약품(주)","[M080610]바실루스서브틸리스균|[M263434]엔테로코쿠스페슘균","Bacillus Subtilis/Enterococcus Faecium Culture","흰색~밝은 노란색의 가루이다.","기밀용기 실온(1~30℃)보관","제조일로부터 24 개월"
"02370","정장제","정장제는 장내 미생물 균형 회복, 장운동 정상화, 변비·설사 등의 소화기 증상을 개선하는 약물로, 유산균제제, 지사제, 섬유소 기반 약물 등이 포함됩니다.","199202075","메디락-베베산","한미약품(주)","[M040133]리보플라빈|[M204304]피리독신염산염|[M223258]티아민염산염|[M263215]바실루스서브틸리스균·엔테로코쿠스페슘균배양물","Bacillus Subtilis·Enterococcus Faecium Culture/Pyridoxine Hydrochloride/Riboflavin/Thiamine Hydrochloride","황백색 가루","기밀용기, 실온(1～30℃)보관 ","제조일로부터 24 개월"
"02370","정장제","정장제는 장내 미생물 균형 회복, 장운동 정상화, 변비·설사 등의 소화기 증상을 개선하는 약물로, 유산균제제, 지사제, 섬유소 기반 약물 등이 포함됩니다.","199301423","벤투비타산(수출용)","(주)동구바이오제약","[M040133]리보플라빈|[M084495]아스코르빈산칼슘97%과립|[M086308]로코트질산치아민33ㆍ3%|[M086630]스트렙토코카스페시움스트레인세르넬레68균ME","Calcium Ascorbate Granules 97%/Riboflavin/Rocoat Thiamine Nitrate 331/3%/Streptococcus Faesium Strain Cornelle 68 Me","미황색 산제","차광 기밀용기, 냉암소 보관","제조일로부터 24 개월"
"02370","정장제","정장제는 장내 미생물 균형 회복, 장운동 정상화, 변비·설사 등의 소화기 증상을 개선하는 약물로, 유산균제제, 지사제, 섬유소 기반 약물 등이 포함됩니다.","199502509","치장환","경진제약(주)","[M040006]감초|[M040070]당귀|[M040214]백출|[M040225]복령|[M040523]작약|[M040550]천궁|[M050036]육계|[M051291]인삼|[M083185]속미","Angelica Gigas Root/Atractylodes Rhizome White/Cinnamon Bark/Cnidium Rhizome/Ginseng/Hulled Millet/Licorice/Peony Root/Poria","갈색의 환제","기밀용기,실온보관(1～30℃)","제조일로부터 36 개월"
"02370","정장제","정장제는 장내 미생물 균형 회복, 장운동 정상화, 변비·설사 등의 소화기 증상을 개선하는 약물로, 유산균제제, 지사제, 섬유소 기반 약물 등이 포함됩니다.","199601737","수출용안티비오과립(락토바실루스아시도필루스)(수출명:수출용안티비오프로과립)(수출용1),수출용안티비오트로피컬과립(락토바실루스아시도필루스)(수출용2)","한화제약(주)","[M050337]락토바실루스아시도필루스|[M050337]락토바실루스아시도필루스","Lactobacillus Acidophilus","백색 내지 미황색의 과립제  ","기밀용기,  1∼25℃보관  ","제조일로부터 36 개월"
"02370","정장제","정장제는 장내 미생물 균형 회복, 장운동 정상화, 변비·설사 등의 소화기 증상을 개선하는 약물로, 유산균제제, 지사제, 섬유소 기반 약물 등이 포함됩니다.","199601992","일심대장환","일심제약","[M040006]감초|[M040070]당귀|[M040214]백출|[M040225]복령|[M040523]작약|[M040550]천궁|[M050036]육계|[M051291]인삼|[M083185]속미|[M219019]이상 건조엑스로서","Angelica Gigas Root/As Dried Extract/Atractylodes Rhizome White/Cinnamon Bark/Cnidium Rhizome/Ginseng/Hulled Millet/Licorice/Peony Root/Poria","흑갈색의 환제","기밀용기","제조일로부터 36 개월"
"02370","정장제","정장제는 장내 미생물 균형 회복, 장운동 정상화, 변비·설사 등의 소화기 증상을 개선하는 약물로, 유산균제제, 지사제, 섬유소 기반 약물 등이 포함됩니다.","199603344","아시토바캡슐(락토바실루스아시도필루스균)(수출용)","대한뉴팜(주)","[M090094]락토바실루스아시도필루스균|[M229057]상부 연녹색, 하부 백색 캡슐","Capsule/Lactobacillus Acidophilus","백색내지 미황색의 미세한 입자가든 상부 연녹색,하부 백색경질캅셀  ","기밀용기,건냉암소  ","제조일로부터 12 개월"
"02380","하제","장의 연동운동을 자극하거나 수분 흡수를 억제하여 배변을 촉진하는 약물로, 변비 치료에 사용됩니다.","197300075","성광관장약","(주)퍼슨","[M040044]농글리세린","Concentrated Glycerin","무색투명한 액제","기밀용기, 실온(1-30℃)보관","제조일로부터 36 개월"
"02380","완장제","장의 연동운동을 자극하거나 수분 흡수를 억제하여 배변을 촉진하는 약물로, 변비 치료에 사용됩니다.","197300075","성광관장약","(주)퍼슨","[M040044]농글리세린","Concentrated Glycerin","무색투명한 액제","기밀용기, 실온(1-30℃)보관","제조일로부터 36 개월"
"02380","하제","장의 연동운동을 자극하거나 수분 흡수를 억제하여 배변을 촉진하는 약물로, 변비 치료에 사용됩니다.","197600483","신일비사코딜정","신일제약(주)","[M050687]비사코딜","Bisacodyl","노란색의 원형 장용성 필름코팅정","밀폐용기(30℃이하)","제조일로부터 36 개월"
"02380","완장제","장의 연동운동을 자극하거나 수분 흡수를 억제하여 배변을 촉진하는 약물로, 변비 치료에 사용됩니다.","197600483","신일비사코딜정","신일제약(주)","[M050687]비사코딜","Bisacodyl","노란색의 원형 장용성 필름코팅정","밀폐용기(30℃이하)","제조일로부터 36 개월"
"02380","하제","장의 연동운동을 자극하거나 수분 흡수를 억제하여 배변을 촉진하는 약물로, 변비 치료에 사용됩니다.","198200036","조위룡과립(조위승기탕엑스과립)","(유)한풍제약","[M040006]감초|[M040073]대황|[M088654]망초","Licorice/Natrii Sulfas/Rhubarb","담갈색의 과립제.","기밀용기, 실온보관(1~30℃)","제조일로부터 36 개월"
"02380","완장제","장의 연동운동을 자극하거나 수분 흡수를 억제하여 배변을 촉진하는 약물로, 변비 치료에 사용됩니다.","198200036","조위룡과립(조위승기탕엑스과립)","(유)한풍제약","[M040006]감초|[M040073]대황|[M088654]망초","Licorice/Natrii Sulfas/Rhubarb","담갈색의 과립제.","기밀용기, 실온보관(1~30℃)","제조일로부터 36 개월"
"02380","하제","장의 연동운동을 자극하거나 수분 흡수를 억제하여 배변을 촉진하는 약물로, 변비 치료에 사용됩니다.","198300679","한신소승기탕엑스과립","(주)한국신약","[M040073]대황|[M040536]지실|[M040813]후박","Magnolia Bark/Poncirus Immature Fruit/Rhubarb","갈색  과립제","기밀용기, 실온(1~30℃)보관","제조일로부터 36 개월"
"02380","완장제","장의 연동운동을 자극하거나 수분 흡수를 억제하여 배변을 촉진하는 약물로, 변비 치료에 사용됩니다.","198300679","한신소승기탕엑스과립","(주)한국신약","[M040073]대황|[M040536]지실|[M040813]후박","Magnolia Bark/Poncirus Immature Fruit/Rhubarb","갈색  과립제","기밀용기, 실온(1~30℃)보관","제조일로부터 36 개월"
"02380","하제","장의 연동운동을 자극하거나 수분 흡수를 억제하여 배변을 촉진하는 약물로, 변비 치료에 사용됩니다.","198400661","아락실과립","부광약품(주)","[M225556]아기오락스 원료과립(Agiolax pregranules)","Agiolax Pregranules","방향성 냄새가 나는 갈색 과립제","기밀용기, 습기를 피하여 실온보존","제조일로부터 48 개월"
